fishing_year,datetime,taxon,status,identification,capture_method,method,target,vessel_size,area,version,latitude,longitude,mitigation_equipment,excluded
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,167.013941783458,-50.9874068735633,tori,
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,166.993055464444,-51.0194332597777,tori,
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,166.994473028393,-51.0173271802021,tori,
2010/2011,2011-02-26 10:15:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Scampi,28-43,Auckland Islands,v20180001,167.013776992983,-51.0162557123229,tori,
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,alive,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,166.999751408212,-50.9869917440461,tori,
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,alive,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,166.979811770888,-50.987176266429,tori,
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,167.024183988804,-50.9907492963364,tori,
2010/2011,2011-02-26 10:15:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,28-43,Auckland Islands,v20180001,166.988145556697,-50.9849397958023,tori,
2010/2011,2011-02-27 01:40:00+00:00,New Zealand white-capped albatross,dead,necropsy,warp or door,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.371785830427,-48.6414877447998,"tori, baffler",
2010/2011,2011-02-28 01:40:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.308792943321,-48.809519927809,tori,
2010/2011,2011-02-28 20:02:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.187854266842,-51.3532474780921,,decomposed
2010/2011,2011-02-28 20:02:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.203683063039,-51.3518392428523,,decomposed
2010/2011,2011-02-28 20:02:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.201503068628,-51.3326665809145,,decomposed
2010/2011,2011-02-28 22:13:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.280552075291,-51.5683244086104,,decomposed
2010/2011,2011-03-01 21:29:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.386332228757,-51.388900783821,,decomposed
2010/2011,2011-03-01 21:29:00+00:00,white-chinned petrel,decomposed,observer,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.421390283341,-51.4144297922961,,decomposed
2010/2011,2011-03-02 09:43:00+00:00,fairy prion,alive,observer,deck,trawl,Silver warehou,43+,East Coast South Island,v20180001,174.068156271242,-43.546705318382,baffler,deck
2010/2011,2011-03-02 17:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.325559072616,-47.2140961981379,tori,
2010/2011,2011-03-02 17:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.345130226505,-47.2113496439531,tori,
2010/2011,2011-03-02 17:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.37024945328,-47.2117813437944,tori,
2010/2011,2011-03-02 23:45:00+00:00,New Zealand white-capped albatross,dead,necropsy,warp or door,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.311459523696,-48.7988915110705,"tori, baffler",
2010/2011,2011-03-04 04:21:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Hoki,43+,East Coast South Island,v20180001,174.210211313865,-43.4786498539383,baffler,
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.558527571778,-51.0110592185054,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.546394525049,-50.9979776299326,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.553370717657,-50.9991344184382,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.530083722575,-51.0203018864384,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.5277071713,-51.0245683085639,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.558341921959,-50.9801810127916,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,black-bellied storm petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.532462775125,-51.0060061436845,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.550879146834,-50.9991748691071,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.545795424259,-51.003872982692,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.561120741931,-51.0236218297156,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.551434383797,-51.0071664292831,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,sooty shearwater,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.545471923123,-51.0069117470644,"sled, baffler",deck
2010/2011,2011-03-04 16:40:00+00:00,white-headed petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.570149417245,-51.0201088288333,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.667915920285,-50.9412755999947,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,grey-backed storm petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.626675689011,-50.953152851644,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,grey-backed storm petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.653269028454,-50.9265328341629,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,common diving petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.635475775669,-50.9257460873108,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,grey-backed storm petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.669331154227,-50.9328301670263,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,common diving petrel,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.660328009329,-50.946114822547,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,common diving petrel,alive,imputation,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.670056026522,-50.9311544780154,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.656489123846,-50.9472596073989,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.670738491323,-50.9277090663556,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.655449458957,-50.9301887974376,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.626144784852,-50.9492572041461,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.63496231907,-50.9738430203637,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.63636602906,-50.9722199163633,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.64727180216,-50.9465456349077,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.673096933053,-50.9588517829543,"sled, baffler",deck
2010/2011,2011-03-04 17:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.656884737988,-50.9290893506026,"sled, baffler",deck
2010/2011,2011-03-04 18:20:00+00:00,prions,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.892950703786,-50.7300398587482,"sled, baffler",deck
2010/2011,2011-03-04 18:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.915664234338,-50.7320931879804,"sled, baffler",deck
2010/2011,2011-03-04 18:20:00+00:00,antarctic prion,alive,photograph,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.907326196902,-50.7680238074157,"sled, baffler",deck
2010/2011,2011-03-04 22:40:00+00:00,prions,alive,observer,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.2636024846,-50.608221300412,"sled, baffler",
2010/2011,2011-03-05 00:20:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.564714691928,-48.0257620210759,tori,
2010/2011,2011-03-05 00:20:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.564579706849,-48.0444528591121,tori,
2010/2011,2011-03-05 03:45:00+00:00,antarctic prion,alive,imputation,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.503215465066,-50.484028675314,"sled, baffler",deck
2010/2011,2011-03-05 03:45:00+00:00,prions,alive,observer,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.523297193204,-50.4906488188077,"sled, baffler",deck
2010/2011,2011-03-05 19:27:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.932170274621,-51.0211872016545,,decomposed
2010/2011,2011-03-06 01:00:00+00:00,white-chinned petrel,alive,observer,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,169.896071058442,-46.8175774849951,tori,
2010/2011,2011-03-06 01:20:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,28-43,Chatham Rise,v20180001,176.741603662446,-43.0782489345642,tori,
2010/2011,2011-03-06 04:35:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,167.591869493737,-50.4662402312737,"sled, baffler",
2010/2011,2011-03-06 15:25:00+00:00,common diving petrel,dead,necropsy,deck,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.763122748327,-50.8816961224657,"sled, baffler",deck
2010/2011,2011-03-06 23:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,168.571023809374,-48.0704166863579,tori,
2010/2011,2011-03-07 21:15:00+00:00,white-chinned petrel,decomposed,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.881594017078,-51.0632464117138,,decomposed
2010/2011,2011-03-08 00:20:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.233578774706,-50.1011030713329,"tori, baffler, other",
2010/2011,2011-03-08 02:45:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.936103808833,-48.8954689488281,tori,
2010/2011,2011-03-08 18:24:00+00:00,southern royal albatross,alive,observer,other,bottom longline,Ling,43+,Subantarctic,v20180001,170.079611271201,-51.0395686379168,,
2010/2011,2011-03-09 04:55:00+00:00,small seabirds,decomposed,observer,hook,bottom longline,Ling,17-28,East Coast North Island,v20180001,178.377379052527,-37.5107042572461,none,decomposed
2010/2011,2011-03-09 20:22:00+00:00,white-chinned petrel,dead,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,169.968304239376,-50.9790551026352,,
2010/2011,2011-03-10 00:40:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.301620017481,-49.9603015973931,"sled, baffler",
2010/2011,2011-03-10 17:50:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.203837345005,-50.2434493489098,"sled, tori",
2010/2011,2011-03-10 19:20:00+00:00,white-chinned petrel,dead,necropsy,hook,bottom longline,Ling,43+,Subantarctic,v20180001,170.001867908589,-51.0659428783925,,
2010/2011,2011-03-11 04:30:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.314084776375,-49.952885449538,"sled, baffler",
2010/2011,2011-03-11 21:45:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.228615709511,-50.0275565164397,"sled, baffler",
2010/2011,2011-03-12 01:30:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.828977101459,-48.832407067297,tori,
2010/2011,2011-03-12 09:00:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.168069120264,-50.2955187089276,"sled, baffler",
2010/2011,2011-03-12 23:10:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Hoki,43+,East Coast South Island,v20180001,173.960909047886,-44.1114585990086,"tori, baffler",
2010/2011,2011-03-14 00:45:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Chatham Rise,v20180001,176.623696707468,-43.0727496874984,tori,
2010/2011,2011-03-14 00:55:00+00:00,New Zealand white-capped albatross,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.25854938447,-50.0771880711662,"sled, baffler",
2010/2011,2011-03-16 18:00:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Hoki,43+,East Coast South Island,v20180001,174.188012331072,-43.5621623447398,"tori, baffler",
2010/2011,2011-03-16 21:05:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,170.03728265299,-46.7122235209448,"tori, baffler",
2010/2011,2011-03-18 18:59:00+00:00,New Zealand white-capped albatross,dead,necropsy,warp or door,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.660997088649,-48.8093250254868,tori,
2010/2011,2011-03-18 18:59:00+00:00,sooty shearwater,dead,necropsy,warp or door,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,166.636320305825,-48.8226234487258,tori,
2010/2011,2011-03-19 03:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.214438861981,-48.8243821113836,baffler,
2010/2011,2011-03-20 00:30:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.181869434239,-50.0367814624915,"sled, baffler",
2010/2011,2011-03-20 17:40:00+00:00,common diving petrel,alive,photograph,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.47899928845,-48.7455399661325,baffler,
2010/2011,2011-03-20 17:55:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.162464059354,-49.8527860556031,"tori, baffler",
2010/2011,2011-03-20 19:40:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.309372462239,-49.9304891500156,"sled, baffler",
2010/2011,2011-03-21 18:20:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.574608201557,-48.7096346824896,baffler,
2010/2011,2011-03-22 08:45:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.899251124356,-50.8609379749978,tori,
2010/2011,2011-03-24 00:40:00+00:00,white-chinned petrel,alive,imputation,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.286600918951,-49.9925447377143,"tori, baffler",
2010/2011,2011-03-24 00:55:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.659490430029,-51.0111258638557,tori,
2010/2011,2011-03-24 09:10:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.3531109954,-48.6874160983367,baffler,
2010/2011,2011-03-24 09:10:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.344922076678,-48.7166656284593,baffler,
2010/2011,2011-03-24 09:10:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.329286627844,-48.6757955573499,baffler,
2010/2011,2011-03-24 09:10:00+00:00,New Zealand white-capped albatross,dead,photograph,net,trawl,Jack mackerel,43+,Stewart Snares Shelf,v20180001,167.363224961772,-48.7192328574602,baffler,
2010/2011,2011-03-24 09:25:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.296292924974,-51.1440063686576,tori,
2010/2011,2011-03-24 09:25:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.300165833836,-51.160978518799,tori,
2010/2011,2011-03-24 09:25:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.292851237627,-51.1572412334615,tori,
2010/2011,2011-03-24 17:00:00+00:00,white-chinned petrel,alive,observer,net,trawl,Scampi,17-28,Auckland Islands,v20180001,166.720679708594,-51.1675504537765,tori,
2010/2011,2011-03-24 17:35:00+00:00,white-chinned petrel,dead,necropsy,net,trawl,Arrow squid,43+,Stewart Snares Shelf,v20180001,167.312065583328,-48.7829875193071,baffler,
2010/2011,2011-03-24 17:35:00+00:00,sooty shearwater,dead,necropsy,net,trawl,Arrow squid,43+,Auckland Islands,v20180001,166.250348228379,-49.9958692587214,"tori, baffler",
2010/2011,2011-03-25 01:00:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,167.054044113145,-50.9414370302809,tori,
2010/2011,2011-03-25 01:00:00+00:00,white-chinned petrel,dead,photograph,net,trawl,Scampi,17-28,Auckland Islands,v20180001,167.069763147109,-50.934542951826,tori,
